list_entry,reason,title,statutory_address
1201982,monument,"Monument to Francis Barber Ogden Approximately 20 Metres North of Church of England Mortuary Chapel","MONUMENT TO FRANCIS BARBER OGDEN APPROXIMATELY 20 METRES NORTH OF CHURCH OF ENGLAND MORTUARY CHAPEL, BATH ROAD"
1202067,churchyard_feature,"Mortuary Chapel in the Churchyard of the Church of St Mary","MORTUARY CHAPEL IN THE CHURCHYARD OF THE CHURCH OF ST MARY, CHURCH CLOSE"
1202495,churchyard_feature,"Perimeter Wall, Piers and Gates to Redland Chapel Churchyard","PERIMETER WALL, PIERS AND GATES TO REDLAND CHAPEL CHURCHYARD, REDLAND GREEN ROAD"
1203327,gate_related,"Steps, Gates and Railings to South East of St James' Church","STEPS, GATES AND RAILINGS TO SOUTH EAST OF ST JAMES&#x27; CHURCH, ANNWELL LANE"
1203974,wall_related,"Garden Wall to Lane Next to Church, Etwall Park, 5 Metres SW of Etwall Almshouses","GARDEN WALL TO LANE NEXT TO CHURCH, ETWALL PARK, 5 METRES SW OF ETWALL ALMSHOUSES, MAIN STREET"
1204362,monument,"Monument to Thomas Neve Approximately 15 Metres North of West Tower at St George's Church","MONUMENT TO THOMAS NEVE APPROXIMATELY 15 METRES NORTH OF WEST TOWER AT ST GEORGE&#x27;S CHURCH, THE GREEN"
1204534,monument,"Healing Monument Approximately 3 Metres North of North Wall of Abbey House","HEALING MONUMENT APPROXIMATELY 3 METRES NORTH OF NORTH WALL OF ABBEY HOUSE, ABBEY PRECINCTS"
1204739,churchyard_feature,"Walls Enclosing Churchyard of Holy Trinity Church","WALLS ENCLOSING CHURCHYARD OF HOLY TRINITY CHURCH, BLATCHINGTON ROAD"
1205556,churchyard_feature,"Churchyard Cross to South of St James' Church","CHURCHYARD CROSS TO SOUTH OF ST JAMES&#x27; CHURCH, CHURCH LANE"
1206125,monument,"Gillingham Monument, Approximately 30 Metres West of Cemetery Mortuary Chapels","GILLINGHAM MONUMENT, APPROXIMATELY 30 METRES WEST OF CEMETERY MORTUARY CHAPELS, ZEMBARD LANE"
1207816,gate_related,"Three Bollards Circa 5, 10 and 20 Metres South of Gates to St James's Church","THREE BOLLARDS CIRCA 5, 10 AND 20 METRES SOUTH OF GATES TO ST JAMES&#x27;S CHURCH, CLERKENWELL CLOSE"
1208342,churchyard_feature,"Churchyard Lamp South of the Parish Church of Christ Church","CHURCHYARD LAMP SOUTH OF THE PARISH CHURCH OF CHRIST CHURCH, TORQUAY ROAD"
1208706,gate_related,"Railings and Gate Immediately North West of Church","RAILINGS AND GATE IMMEDIATELY NORTH WEST OF CHURCH, CHURCH STREET"
1208991,telephone_kiosk,"K2 Telephone Kiosk Outside All Saints (Aladura) Church","K2 TELEPHONE KIOSK OUTSIDE ALL SAINTS (ALADURA) CHURCH, ESSEX ROAD"
1209031,gate_related,"Walls, Piers and Gates to Bishop Auckland Methodist Church","WALLS, PIERS AND GATES TO BISHOP AUCKLAND METHODIST CHURCH, COCKTON HILL ROAD"
1209194,monument,"Monument Approximately 1/2 Metre East of Monument to John Pope at St George's Church","MONUMENT APPROXIMATELY 1/2 METRE EAST OF MONUMENT TO JOHN POPE AT ST GEORGE&#x27;S CHURCH, ARRETON STREET"
1209195,monument,"Monument Approximately 8 Metres North of Angle Buttress of West Tower at St George's Church","MONUMENT APPROXIMATELY 8 METRES NORTH OF ANGLE BUTTRESS OF WEST TOWER AT ST GEORGE&#x27;S CHURCH, ARRETON STREET"
1209196,monument,"Monument to Ann Roach Approximately 5 Metres South of South Wall of South Chapel at St George's Church","MONUMENT TO ANN ROACH APPROXIMATELY 5 METRES SOUTH OF SOUTH WALL OF SOUTH CHAPEL AT ST GEORGE&#x27;S CHURCH, ARRETON STREET"
1209197,monument,"Monument to William Jeffries Beckingsale at St George's Church","MONUMENT TO WILLIAM JEFFRIES BECKINGSALE AT ST GEORGE&#x27;S CHURCH, ARRETON STREET"
1209205,monument,"Monument to Thomas Gilbert Approximately 2 Metres East of Manor Chapel at Church of St Andrew","MONUMENT TO THOMAS GILBERT APPROXIMATELY 2 METRES EAST OF MANOR CHAPEL AT CHURCH OF ST ANDREW, CHALE STREET"
1209220,monument,"Monument to Jane Meer Approximately 1/2 Metre East of East Window at St Olave's Church","MONUMENT TO JANE MEER APPROXIMATELY 1/2 METRE EAST OF EAST WINDOW AT ST OLAVE&#x27;S CHURCH"
1209230,monument,"Monument to Rebekah and Thomas Hardley at All Saints Church","MONUMENT TO REBEKAH AND THOMAS HARDLEY AT ALL SAINTS CHURCH, CHURCH HILL"
1209237,monument,"Monument Approximately 2 Metres North West of Monument South of Monument South of South Aisle at All Saints Church","MONUMENT APPROXIMATELY 2 METRES NORTH WEST OF MONUMENT SOUTH OF MONUMENT SOUTH OF SOUTH AISLE AT ALL SAINTS CHURCH, CHURCH HILL"
1209238,monument,"Monument to John Combs Approximately 5 Metres West of Monument 50 Feet South of West Tower, All Saint Church","MONUMENT TO JOHN COMBS APPROXIMATELY 5 METRES WEST OF MONUMENT 50 FEET SOUTH OF WEST TOWER, ALL SAINT CHURCH, CHURCH HILL"
1209255,monument,"Monument to Georgeana Coape Approximately 1.5 Metres North of Vestry at John the Baptist Church","MONUMENT TO GEORGEANA COAPE APPROXIMATELY 1.5 METRES NORTH OF VESTRY AT JOHN THE BAPTIST CHURCH, CHURCH STREET"
1209256,monument,"Monument to John Wilson Approximately 10 Metres South of Chancel at John the Baptist Church","MONUMENT TO JOHN WILSON APPROXIMATELY 10 METRES SOUTH OF CHANCEL AT JOHN THE BAPTIST CHURCH, CHURCH STREET"
1209257,monument,"Monument to Reverend John Barwis MA Approximately 4 Metres South of South Porch at John the Baptist Church","MONUMENT TO REVEREND JOHN BARWIS MA APPROXIMATELY 4 METRES SOUTH OF SOUTH PORCH AT JOHN THE BAPTIST CHURCH, CHURCH STREET"
1209262,monument,"Cooper Monument Approximately 1 Metre South of South Tower at St Mary and St Radegund Church","COOPER MONUMENT APPROXIMATELY 1 METRE SOUTH OF SOUTH TOWER AT ST MARY AND ST RADEGUND CHURCH, HIGH STREET"
1209286,monument,"Monument to Elizabeth Holliers 7 Metres South of Chancel at St Peter and St Paul's Church","MONUMENT TO ELIZABETH HOLLIERS 7 METRES SOUTH OF CHANCEL AT ST PETER AND ST PAUL&#x27;S CHURCH, B3399"
1209287,monument,"Monument to Frances Salter Approximately 2 Metres South East of South Porch at St Peter and St Paul's Church","MONUMENT TO FRANCES SALTER APPROXIMATELY 2 METRES SOUTH EAST OF SOUTH PORCH AT ST PETER AND ST PAUL&#x27;S CHURCH, B3399"
1209323,monument,"Monument to John Newen Approximately 6 Metres to East of Chancil at All Saints Church","MONUMENT TO JOHN NEWEN APPROXIMATELY 6 METRES TO EAST OF CHANCIL AT ALL SAINTS CHURCH, LYNCH LANE"
1209348,monument,"Monument to John Orbor Approximately 8 Metres South East of South Porch at All Saints Church","MONUMENT TO JOHN ORBOR APPROXIMATELY 8 METRES SOUTH EAST OF SOUTH PORCH AT ALL SAINTS CHURCH, CHURCH PLACE"
1209350,monument,"Monument to William Mew 1.5 Metres South West of Monument to Mary Skinner at All Saint's Church","MONUMENT TO WILLIAM MEW 1.5 METRES SOUTH WEST OF MONUMENT TO MARY SKINNER AT ALL SAINT&#x27;S CHURCH, CHURCH PLACE"
1209351,monument,"Monument Adjoining Hannah White Monument at All Saints' Church","MONUMENT ADJOINING HANNAH WHITE MONUMENT AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209352,monument,"Monument to Ann Brett Approximately 3 Metres North of Monument to Eliza Bay at All Saints' Church","MONUMENT TO ANN BRETT APPROXIMATELY 3 METRES NORTH OF MONUMENT TO ELIZA BAY AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209353,monument,"Monument to Ann White Approximately 1 Metre West of Vestry at All Saints' Church","MONUMENT TO ANN WHITE APPROXIMATELY 1 METRE WEST OF VESTRY AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209354,monument,"Monument to David Jones 2 Metres East of Monument to Robert Temple at All Saints' Church","MONUMENT TO DAVID JONES 2 METRES EAST OF MONUMENT TO ROBERT TEMPLE AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209355,monument,"Monument to David Urry Against Chancel North Wall at All Saints' Church","MONUMENT TO DAVID URRY AGAINST CHANCEL NORTH WALL AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209356,monument,"Monument to Eliza Bay Approximately 7 Metres North of Buttress to Nave at All Saints' Church","MONUMENT TO ELIZA BAY APPROXIMATELY 7 METRES NORTH OF BUTTRESS TO NAVE AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209357,monument,"Monument to Elizabeth Duk Adjacent Monument to John Temple at All Saints' Church","MONUMENT TO ELIZABETH DUK ADJACENT MONUMENT TO JOHN TEMPLE AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209358,monument,"Monument to Hannah White Adjoining South East Corner of Chancel at All Saints' Church","MONUMENT TO HANNAH WHITE ADJOINING SOUTH EAST CORNER OF CHANCEL AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209359,monument,"Monument to James/Jane Osborne 2 Metres West of Monument to J Orbor at All Saint Church","MONUMENT TO JAMES/JANE OSBORNE 2 METRES WEST OF MONUMENT TO J ORBOR AT ALL SAINT CHURCH, CHURCH PLACE"
1209360,monument,"Monument to James Arnold 3 Metres East of Monument to Amos Arnold at All Saint Church","MONUMENT TO JAMES ARNOLD 3 METRES EAST OF MONUMENT TO AMOS ARNOLD AT ALL SAINT CHURCH, CHURCH PLACE"
1209361,monument,"Monument to Josias Rogers Woodford Approximately 8 Metres South of South Porch at All Saints' Church","MONUMENT TO JOSIAS ROGERS WOODFORD APPROXIMATELY 8 METRES SOUTH OF SOUTH PORCH AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209362,monument,"Monument to Samuel White Approximately 1 Metre North of North Porch at All Saints' Church","MONUMENT TO SAMUEL WHITE APPROXIMATELY 1 METRE NORTH OF NORTH PORCH AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209363,monument,"Monument to Thomas Urry Against Chancel North Wall at All Saints' Church","MONUMENT TO THOMAS URRY AGAINST CHANCEL NORTH WALL AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1209423,monument,"Monument Approximately 5 Metres North of Mortuary Chapel at St Swithins Old Church","MONUMENT APPROXIMATELY 5 METRES NORTH OF MORTUARY CHAPEL AT ST SWITHINS OLD CHURCH"
1211050,churchyard_feature,"Churchyard Cross Remains to North of North Porch of Bartholomew's Church","CHURCHYARD CROSS REMAINS TO NORTH OF NORTH PORCH OF BARTHOLOMEW&#x27;S CHURCH, CHURCH STREET"
1211832,telephone_kiosk,"K6 Telephone Kiosk By St Margarets Church","K6 TELEPHONE KIOSK BY ST MARGARETS CHURCH, HIGH STREET"
1214871,gate_related,"Gates and Gatepiers at Entrance to Longwood Methodist Church","GATES AND GATEPIERS AT ENTRANCE TO LONGWOOD METHODIST CHURCH, LAMB HALL ROAD"
1214912,monument,"Monument to John Hobbin, in the Churchyard to South of St Nicholas' Church","MONUMENT TO JOHN HOBBIN, IN THE CHURCHYARD TO SOUTH OF ST NICHOLAS&#x27; CHURCH, CHURCH ROAD"
1215028,monument,"Monument 7 Metres South of Chancel of Parish Church","MONUMENT 7 METRES SOUTH OF CHANCEL OF PARISH CHURCH"
1215030,monument,"Monument 4 Metres South of Porch of Parish Church","MONUMENT 4 METRES SOUTH OF PORCH OF PARISH CHURCH"
1215031,monument,"Goare Monument Immediately West of Porch of Parish Church","GOARE MONUMENT IMMEDIATELY WEST OF PORCH OF PARISH CHURCH"
1215032,monument,"Porter Monument 3 Metres South West of Porch of Parish Church","PORTER MONUMENT 3 METRES SOUTH WEST OF PORCH OF PARISH CHURCH"
1215062,monument,"Knight Monument 10 Metres South of South Aisle of Parish Church","KNIGHT MONUMENT 10 METRES SOUTH OF SOUTH AISLE OF PARISH CHURCH, MAIN STREET"
1215084,monument,"Pitman Monument 2 Metres North of North Chapel of Church of Holy Trinity","PITMAN MONUMENT 2 METRES NORTH OF NORTH CHAPEL OF CHURCH OF HOLY TRINITY"
1215367,dovecote,"Brooke Priory Section of Wall Linking House and Dovecote","BROOKE PRIORY SECTION OF WALL LINKING HOUSE AND DOVECOTE, BROOKE ROAD"
1215368,dovecote,"Brooke Priory Dovecote","BROOKE PRIORY DOVECOTE, BROOKE ROAD"
1217050,telephone_kiosk,"K6 Telephone Kiosk Outside St Barnabas Church","K6 TELEPHONE KIOSK OUTSIDE ST BARNABAS CHURCH"
1217226,churchyard_feature,"Walls of Churchyard of Holy Trinity Church","WALLS OF CHURCHYARD OF HOLY TRINITY CHURCH, TRINITY STREET"
1218015,monument,"Monument to Mary Hearn Approximately 1/2 Metre South of South Wall of South Chapel St George' Church","MONUMENT TO MARY HEARN APPROXIMATELY 1/2 METRE SOUTH OF SOUTH WALL OF SOUTH CHAPEL ST GEORGE&#x27; CHURCH, ARRETON STREET"
1218195,railings_related,"Piers, Perimeter Walls and Railings to Holy Trinity Church","PIERS, PERIMETER WALLS AND RAILINGS TO HOLY TRINITY CHURCH, TRINITY ROAD"
1218281,churchyard_feature,"Wall Around Churchyard of the Saxon Church","WALL AROUND CHURCHYARD OF THE SAXON CHURCH, SAXON GREEN"
1218331,monument,"Monument to Ann Lang Approximately 6 Metres South of Chancel at St Olave's Church","MONUMENT TO ANN LANG APPROXIMATELY 6 METRES SOUTH OF CHANCEL AT ST OLAVE&#x27;S CHURCH"
1218406,monument,"Monument to Peter Nicholson, North West of Cemetery Chapel","MONUMENT TO PETER NICHOLSON, NORTH WEST OF CEMETERY CHAPEL, RICHARDSON STREET"
1218433,gate_related,"Wall, Railings and Gates to Former Methodist Church","WALL, RAILINGS AND GATES TO FORMER METHODIST CHURCH, CHAPEL STREET"
1218629,monument,"Monument to John Bull Approximately 21 Metres North of East Wall of Chancel at All Saints Church","MONUMENT TO JOHN BULL APPROXIMATELY 21 METRES NORTH OF EAST WALL OF CHANCEL AT ALL SAINTS CHURCH, LYNCH LANE"
1218939,monument,"Monument Immediately to North of Monument 10 Metres East of South Wall of South Aisle, All Saints Church","MONUMENT IMMEDIATELY TO NORTH OF MONUMENT 10 METRES EAST OF SOUTH WALL OF SOUTH AISLE, ALL SAINTS CHURCH, CHURCH HILL"
1219058,monument,"Monument to Robert Young Approximately 12 Metres South of South Chapel at All Saints' Church","MONUMENT TO ROBERT YOUNG APPROXIMATELY 12 METRES SOUTH OF SOUTH CHAPEL AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1219153,monument,"Monument to William Ham 2.5 Metres South of South Buttress of South Chapel at All Saints' Church","MONUMENT TO WILLIAM HAM 2.5 METRES SOUTH OF SOUTH BUTTRESS OF SOUTH CHAPEL AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1219202,monument,"Monument to John and Elizabeth Temple Approximately 5 Metres West of West Wall of Nave All Saints' Church","MONUMENT TO JOHN AND ELIZABETH TEMPLE APPROXIMATELY 5 METRES WEST OF WEST WALL OF NAVE ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1219215,monument,"Monument to Mary Gosden 1/2 Metres East of Buttress to South Chapel at All Saints' Church","MONUMENT TO MARY GOSDEN 1/2 METRES EAST OF BUTTRESS TO SOUTH CHAPEL AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1219231,monument,"Monument to Sarah White 9 Metres South of South Buttress to South Chapel at All Saints' Church","MONUMENT TO SARAH WHITE 9 METRES SOUTH OF SOUTH BUTTRESS TO SOUTH CHAPEL AT ALL SAINTS&#x27; CHURCH, CHURCH PLACE"
1219284,churchyard_feature,"Old Cross in the Churchyard at John the Baptist Church","OLD CROSS IN THE CHURCHYARD AT JOHN THE BAPTIST CHURCH, CHURCH STREET"
1219296,monument,"Monument to William Cheek Approximately 10 Metres North of North Aisle at John the Baptist Church","MONUMENT TO WILLIAM CHEEK APPROXIMATELY 10 METRES NORTH OF NORTH AISLE AT JOHN THE BAPTIST CHURCH, CHURCH STREET"
1219300,monument,"Monument Approximately 15 Metres South of End of South Aisle of St Mary's Church","MONUMENT APPROXIMATELY 15 METRES SOUTH OF END OF SOUTH AISLE OF ST MARY&#x27;S CHURCH, HIGH STREET"
1219364,monument,"Monument to Henry Dennett Approximately 12 Metres South East of Oglander Chapel","MONUMENT TO HENRY DENNETT APPROXIMATELY 12 METRES SOUTH EAST OF OGLANDER CHAPEL, HIGH STREET"
1219398,monument,"Hardley Monument Approximately 2 Metres South of West Tower at St Mary and St Radegund Church","HARDLEY MONUMENT APPROXIMATELY 2 METRES SOUTH OF WEST TOWER AT ST MARY AND ST RADEGUND CHURCH, HIGH STREET"
1219703,monument,"Monument Approximately 1 Metre North of East End of Nave at St Michael the Archangel Church","MONUMENT APPROXIMATELY 1 METRE NORTH OF EAST END OF NAVE AT ST MICHAEL THE ARCHANGEL CHURCH, A 3054"
1220200,monument,"Monument to William and Mary Russel Approximately 5 Metes North of North Chapel at Church of St Peter","MONUMENT TO WILLIAM AND MARY RUSSEL APPROXIMATELY 5 METES NORTH OF NORTH CHAPEL AT CHURCH OF ST PETER, MAIN ROAD"
1220206,churchyard_feature,"Walls Bounding Churchyard of St Mary's Priory Church","WALLS BOUNDING CHURCHYARD OF ST MARY&#x27;S PRIORY CHURCH, TOWN STREET"
1220280,monument,"Grimes Monument Approximately 7 Metres South of South Chapel at Church of St Peter","GRIMES MONUMENT APPROXIMATELY 7 METRES SOUTH OF SOUTH CHAPEL AT CHURCH OF ST PETER, MAIN STREET"
1220568,monument,"Monument to Benjamin Leigh Approximately 5 Metres South of Mortuary Chapel St Swithins Old Church","MONUMENT TO BENJAMIN LEIGH APPROXIMATELY 5 METRES SOUTH OF MORTUARY CHAPEL ST SWITHINS OLD CHURCH"
1220658,monument,"Group of 3 Monuments Approximately 5 Metres North and North West of Tower of Stoke Climsland Church","GROUP OF 3 MONUMENTS APPROXIMATELY 5 METRES NORTH AND NORTH WEST OF TOWER OF STOKE CLIMSLAND CHURCH"
1220664,monument,"Group of 3 Monuments Approximately 5 to 10 Metres South of South Aisle of Stoke Climsland Church","GROUP OF 3 MONUMENTS APPROXIMATELY 5 TO 10 METRES SOUTH OF SOUTH AISLE OF STOKE CLIMSLAND CHURCH"
1220669,monument,"Trehane Monument Approximately 7 Metres South East of South Aisle of Stoke Climsland Church","TREHANE MONUMENT APPROXIMATELY 7 METRES SOUTH EAST OF SOUTH AISLE OF STOKE CLIMSLAND CHURCH"
1220670,monument,"Unidentified Monument Approximately 5 Metres South West of South Porch of Stoke Climsland Church","UNIDENTIFIED MONUMENT APPROXIMATELY 5 METRES SOUTH WEST OF SOUTH PORCH OF STOKE CLIMSLAND CHURCH"
1220880,monument,"Monument to Elizabeth Irvine Approximately 2 Metres South of Buttress at St George's Church","MONUMENT TO ELIZABETH IRVINE APPROXIMATELY 2 METRES SOUTH OF BUTTRESS AT ST GEORGE&#x27;S CHURCH, ARRETON STREET"
1221930,gate_related,"Gates, Gatepiers and Railings to Parkwood Methodist Church","GATES, GATEPIERS AND RAILINGS TO PARKWOOD METHODIST CHURCH, PARKWOOD ROAD"
1223707,gate_related,"Gates, Gatepiers and Railings to Front and Scapegoat Hill Baptist Church","GATES, GATEPIERS AND RAILINGS TO FRONT AND SCAPEGOAT HILL BAPTIST CHURCH, SCHOOL ROAD"
1225527,telephone_kiosk,"K2 Telephone Kiosk, the Eastern of Pair at South Side of Junction With Chapel Street","K2 TELEPHONE KIOSK, THE EASTERN OF PAIR AT SOUTH SIDE OF JUNCTION WITH CHAPEL STREET, OLD MARYLEBONE ROAD NW1"
1225621,wall_related,"Wall and Railings to Birkby Baptist Church","WALL AND RAILINGS TO BIRKBY BAPTIST CHURCH, WHEATHOUSE ROAD"
1225726,monument,"Webster Monument Approximately 5 Metres South of St Paul's Church","WEBSTER MONUMENT APPROXIMATELY 5 METRES SOUTH OF ST PAUL&#x27;S CHURCH"
1227264,telephone_kiosk,"Telephone Kiosk Opposite St Luke's Church","TELEPHONE KIOSK OPPOSITE ST LUKE&#x27;S CHURCH, REDCLIFFE GARDENS"
1227283,monument,"Richardson Monument 6 Metres South of Junction of South Aisle and Chapel of Church of St Peter","RICHARDSON MONUMENT 6 METRES SOUTH OF JUNCTION OF SOUTH AISLE AND CHAPEL OF CHURCH OF ST PETER, CHURCH LANE"
1227442,monument,"Green Monument 12 Metres South of South Chapel of Church of St Peter","GREEN MONUMENT 12 METRES SOUTH OF SOUTH CHAPEL OF CHURCH OF ST PETER, CHURCH LANE"
1227459,lych_gate,"Lych gate at Emmanuel Church","Lych gate at Emmanuel Church, Church View Close, Arnold, Nottingham, NG5 9QP"
1228350,churchyard_feature,"Medieval Cross in St Edith's Churchyard, South of Church","MEDIEVAL CROSS IN ST EDITH&#x27;S CHURCHYARD, SOUTH OF CHURCH, WORTHENBURY ROAD"
1228960,wall_related,"Dwarf Wall in Front of Numbers 30 32 34 and St Patricks Roman Catholic Church","DWARF WALL IN FRONT OF NUMBERS 30 32 34 AND ST PATRICKS ROMAN CATHOLIC CHURCH, NEW NORTH ROAD"
1228963,wall_related,"Railings and Wall Outside Highfield United Reformed Church","RAILINGS AND WALL OUTSIDE HIGHFIELD UNITED REFORMED CHURCH, NEW NORTH ROAD"
1229180,churchyard_feature,"Churchyard Cross, 3 Metres North of the Tower of All Saints Church","CHURCHYARD CROSS, 3 METRES NORTH OF THE TOWER OF ALL SAINTS CHURCH, CHURCH ROAD"
1232049,lych_gate,"Lych Gate of the Parish Church","LYCH GATE OF THE PARISH CHURCH, LONDON ROAD"
1232442,churchyard_feature,"The Mausoleum of John Fuller in the Churchyard to the South East of the Church","THE MAUSOLEUM OF JOHN FULLER IN THE CHURCHYARD TO THE SOUTH EAST OF THE CHURCH, THE STREET"
1236728,monument,"Unidentified Monument, 1.5 Metres North of North Chapel, Church of Saint Peter and Saint Paul","UNIDENTIFIED MONUMENT, 1.5 METRES NORTH OF NORTH CHAPEL, CHURCH OF SAINT PETER AND SAINT PAUL"
1239457,monument,"Roden monument approximately 40 metres north west of the tower of Ryton Parish Church","Roden monument approximately 40 metres north west of the tower of Ryton Parish Church"
1239645,telephone_kiosk,"K6 Telephone Kiosk Near St Chad's Church","K6 TELEPHONE KIOSK NEAR ST CHAD&#x27;S CHURCH"
1240838,churchyard_feature,"Capstone in St Michael's Churchyard, About 1/2 Metre North of North Chancel Chapel","CAPSTONE IN ST MICHAEL&#x27;S CHURCHYARD, ABOUT 1/2 METRE NORTH OF NORTH CHANCEL CHAPEL"
1241677,telephone_kiosk,"K6 Telephone Kiosk Opposite Parish Church","K6 TELEPHONE KIOSK OPPOSITE PARISH CHURCH, HIGH STREET"
1242246,dovecote,"Dovecote About 50 Metres West of the Priory","DOVECOTE ABOUT 50 METRES WEST OF THE PRIORY, NORTH STREET"
1243131,telephone_kiosk,"K6 Telephone Kiosk About 170 Metres East North East of St Mary's Church","K6 TELEPHONE KIOSK ABOUT 170 METRES EAST NORTH EAST OF ST MARY&#x27;S CHURCH"
1244163,gate_related,"Boundary Railings and Gates to All Saints Greek Orthodox Church","BOUNDARY RAILINGS AND GATES TO ALL SAINTS GREEK ORTHODOX CHURCH, CAMDEN STREET"
1244250,telephone_kiosk,"K6 Telephone Kiosk Opposite St Botolph's Church","K6 TELEPHONE KIOSK OPPOSITE ST BOTOLPH&#x27;S CHURCH"
1245866,wall_related,"St Giles Vestry Rooms and Attached Wall With Lamp South West of Church","ST GILES VESTRY ROOMS AND ATTACHED WALL WITH LAMP SOUTH WEST OF CHURCH, ST GILES HIGH STREET"
1247072,monument,"Monument to Mark Firth 60 Metres East of New Chapel at General Cemetery","MONUMENT TO MARK FIRTH 60 METRES EAST OF NEW CHAPEL AT GENERAL CEMETERY, CEMETERY ROAD"
1247779,telephone_kiosk,"K6 Telephone Kiosk to South of St Osyth's Priory","K6 TELEPHONE KIOSK TO SOUTH OF ST OSYTH&#x27;S PRIORY, THE BURY"
1248845,monument,"Monument to William Poultney in the Churchyard to North of All Saints' Church","MONUMENT TO WILLIAM POULTNEY IN THE CHURCHYARD TO NORTH OF ALL SAINTS&#x27; CHURCH, CHURCH ROAD"
1249499,telephone_kiosk,"Telephone Kiosk Outside Wooldale Methodist Chapel","TELEPHONE KIOSK OUTSIDE WOOLDALE METHODIST CHAPEL, WOOLDALE ROAD"
1249560,monument,"Monument to Sarah Brewer About 21 Metres East of South Chapel of Church of St Mary","MONUMENT TO SARAH BREWER ABOUT 21 METRES EAST OF SOUTH CHAPEL OF CHURCH OF ST MARY, LOWER ROAD"
1249587,monument,"Monument to Elizabeth Kennard Adjoining East End of South Chapel of Church of St Mary","MONUMENT TO ELIZABETH KENNARD ADJOINING EAST END OF SOUTH CHAPEL OF CHURCH OF ST MARY, LOWER ROAD"
1249691,telephone_kiosk,"K6 Telephone Kiosk at Entrance to Mylor Parish Church","K6 TELEPHONE KIOSK AT ENTRANCE TO MYLOR PARISH CHURCH"
1249813,monument,"Clapcott Monument in the Churchyard, 5 Metres South of Nave of All Saints Church","CLAPCOTT MONUMENT IN THE CHURCHYARD, 5 METRES SOUTH OF NAVE OF ALL SAINTS CHURCH"
1249996,wall_related,"Crinkle Crankle Wall 100 Yards South of St Andrews Church","CRINKLE CRANKLE WALL 100 YARDS SOUTH OF ST ANDREWS CHURCH, THE STREET"
1250029,wall_related,"Brus Wall Approximately 60 Metres to South West of St Mary Magdalene's Church","BRUS WALL APPROXIMATELY 60 METRES TO SOUTH WEST OF ST MARY MAGDALENE&#x27;S CHURCH, BUTTS LANE"
1250059,monument,"Monument to Paul Beeston About 12 Metres South of South Chapel of Church of St Mary","MONUMENT TO PAUL BEESTON ABOUT 12 METRES SOUTH OF SOUTH CHAPEL OF CHURCH OF ST MARY, WEST STREET"
1250073,monument,"Monument to Richard Beeston About 10 Metres South of South Chapel of Church of St Mary","MONUMENT TO RICHARD BEESTON ABOUT 10 METRES SOUTH OF SOUTH CHAPEL OF CHURCH OF ST MARY, WEST STREET"
1250098,monument,"Monument to Samuel Hovenden About 6 Metres East of South Chapel of Church of St Mary","MONUMENT TO SAMUEL HOVENDEN ABOUT 6 METRES EAST OF SOUTH CHAPEL OF CHURCH OF ST MARY, WEST STREET"
1250223,wall_related,"Garden Wall and Railings to Front of Methodist Church","GARDEN WALL AND RAILINGS TO FRONT OF METHODIST CHURCH"
1250229,monument,"Monument to Ralph Ward Jackson Approximately 34 Metres to North East of Christ Church","MONUMENT TO RALPH WARD JACKSON APPROXIMATELY 34 METRES TO NORTH EAST OF CHRIST CHURCH, CHURCH SQUARE"
1250260,monument,"Monument to Stephen Dartnell About 5 Metres South of South Chapel of Church of St Nicholas","MONUMENT TO STEPHEN DARTNELL ABOUT 5 METRES SOUTH OF SOUTH CHAPEL OF CHURCH OF ST NICHOLAS, LINTON HILL"
1250334,telephone_kiosk,"K6 Telephone Kiosk About 130 Metres South South East of Church","K6 TELEPHONE KIOSK ABOUT 130 METRES SOUTH SOUTH EAST OF CHURCH"
1250449,monument,"Monument to Elizabeth Boorman About 10 Metres South of South Chancel Chapel of Church of All Saints","MONUMENT TO ELIZABETH BOORMAN ABOUT 10 METRES SOUTH OF SOUTH CHANCEL CHAPEL OF CHURCH OF ALL SAINTS, CHURCH STREET"
1250456,monument,"Monument to Thomas Fisher About 1 Metre East of South Chancel Chapel of Church of All Saints","MONUMENT TO THOMAS FISHER ABOUT 1 METRE EAST OF SOUTH CHANCEL CHAPEL OF CHURCH OF ALL SAINTS, CHURCH STREET"
